,date,sentiment,status_id,n
1619,10/1/2017,positive,9.14467E+17,3
1620,10/1/2017,positive,9.14468E+17,2
1621,10/1/2017,positive,9.14498E+17,1
1622,10/1/2017,positive,9.14566E+17,3
1623,10/2/2017,negative,9.1481E+17,1
1624,10/2/2017,positive,9.14662E+17,3
1625,10/2/2017,positive,9.1481E+17,1
1626,10/3/2017,positive,9.1518E+17,3
1627,10/3/2017,positive,9.15336E+17,3
1628,10/3/2017,positive,9.15351E+17,2
1629,10/4/2017,negative,9.15371E+17,1
1630,10/4/2017,negative,9.15372E+17,1
1631,10/4/2017,negative,9.15373E+17,1
1632,10/4/2017,negative,9.15523E+17,1
1633,10/4/2017,negative,9.15539E+17,2
1634,10/4/2017,negative,9.15589E+17,2
1635,10/4/2017,negative,9.15597E+17,2
1636,10/4/2017,positive,9.15371E+17,2
1637,10/4/2017,positive,9.15372E+17,4
1638,10/4/2017,positive,9.15372E+17,2
1639,10/4/2017,positive,9.15373E+17,1
1640,10/4/2017,positive,9.15373E+17,1
1641,10/4/2017,positive,9.15379E+17,3
1642,10/4/2017,positive,9.15523E+17,3
1643,10/4/2017,positive,9.15539E+17,1
1644,10/4/2017,positive,9.15589E+17,2
1645,10/4/2017,positive,9.15722E+17,1
1646,10/5/2017,negative,9.15887E+17,1
1647,10/5/2017,negative,9.15887E+17,1
1648,10/5/2017,negative,9.15888E+17,2
1649,10/5/2017,negative,9.15894E+17,2
1650,10/5/2017,negative,9.15907E+17,1
1651,10/5/2017,positive,9.15745E+17,2
1652,10/5/2017,positive,9.15887E+17,1
1653,10/5/2017,positive,9.15887E+17,2
1654,10/5/2017,positive,9.15888E+17,1
1655,10/5/2017,positive,9.1589E+17,1
1656,10/5/2017,positive,9.15891E+17,1
1657,10/5/2017,positive,9.15897E+17,1
1658,10/6/2017,negative,9.1612E+17,2
1659,10/7/2017,negative,9.16622E+17,1
1660,10/7/2017,negative,9.16634E+17,1
1661,10/7/2017,negative,9.16639E+17,2
1662,10/7/2017,negative,9.16656E+17,1
1663,10/7/2017,negative,9.16751E+17,1
1664,10/7/2017,positive,9.16621E+17,3
1665,10/7/2017,positive,9.16622E+17,1
1666,10/7/2017,positive,9.16634E+17,1
1667,10/7/2017,positive,9.16639E+17,1
1668,10/7/2017,positive,9.16656E+17,1
1669,10/7/2017,positive,9.16666E+17,2
1670,10/7/2017,positive,9.16748E+17,1
1671,10/7/2017,positive,9.16751E+17,2
1672,10/7/2017,positive,9.16763E+17,1
1673,10/7/2017,positive,9.1678E+17,2
1674,10/8/2017,negative,9.17029E+17,1
1675,10/8/2017,negative,9.1703E+17,1
1676,10/8/2017,negative,9.17091E+17,1
1677,10/8/2017,negative,9.17115E+17,1
1678,10/8/2017,positive,9.17027E+17,2
1679,10/8/2017,positive,9.17029E+17,1
1680,10/8/2017,positive,9.1703E+17,1
1681,10/8/2017,positive,9.17091E+17,1
1682,10/8/2017,positive,9.17115E+17,1
1683,10/8/2017,positive,9.17115E+17,3
1684,10/8/2017,positive,9.1713E+17,1
1685,10/8/2017,positive,9.17172E+17,1
1686,10/8/2017,positive,9.17177E+17,2
1687,10/9/2017,negative,9.17342E+17,1
1688,10/9/2017,negative,9.17345E+17,1
1689,10/9/2017,positive,9.17342E+17,1
1690,10/9/2017,positive,9.17345E+17,2
1691,10/9/2017,positive,9.17458E+17,1
1692,10/10/2017,negative,9.17568E+17,1
1693,10/10/2017,negative,9.17695E+17,2
1694,10/10/2017,negative,9.17696E+17,1
1695,10/10/2017,negative,9.17702E+17,3
1696,10/10/2017,negative,9.17734E+17,2
1697,10/10/2017,positive,9.17568E+17,1
1698,10/10/2017,positive,9.17578E+17,1
1699,10/10/2017,positive,9.17696E+17,1
1700,10/10/2017,positive,9.17699E+17,2
1701,10/10/2017,positive,9.17702E+17,1
1702,10/10/2017,positive,9.17725E+17,1
1703,10/10/2017,positive,9.17895E+17,3
1704,10/11/2017,negative,9.17922E+17,2
1705,10/11/2017,negative,9.17923E+17,1
1706,10/11/2017,negative,9.18061E+17,1
1707,10/11/2017,negative,9.18063E+17,1
1708,10/11/2017,negative,9.1811E+17,3
1709,10/11/2017,negative,9.18113E+17,2
1710,10/11/2017,negative,9.18202E+17,1
1711,10/11/2017,positive,9.17922E+17,1
1712,10/11/2017,positive,9.17923E+17,1
1713,10/11/2017,positive,9.1806E+17,1
1714,10/11/2017,positive,9.18061E+17,1
1715,10/11/2017,positive,9.18063E+17,1
1716,10/11/2017,positive,9.18065E+17,2
1717,10/11/2017,positive,9.1811E+17,1
1718,10/11/2017,positive,9.18113E+17,1
1719,10/11/2017,positive,9.18202E+17,1
1720,10/11/2017,positive,9.18228E+17,1
1721,10/11/2017,positive,9.18257E+17,1
1722,10/11/2017,positive,9.18264E+17,1
1723,10/12/2017,negative,9.18267E+17,3
1724,10/12/2017,negative,9.18428E+17,2
1725,10/12/2017,negative,9.18431E+17,1
1726,10/12/2017,negative,9.18433E+17,1
1727,10/12/2017,negative,9.18458E+17,4
1728,10/12/2017,positive,9.18267E+17,2
1729,10/12/2017,positive,9.18275E+17,3
1730,10/12/2017,positive,9.18279E+17,1
1731,10/12/2017,positive,9.18417E+17,1
1732,10/12/2017,positive,9.18433E+17,1
1733,10/12/2017,positive,9.18523E+17,1
1734,10/12/2017,positive,9.18541E+17,1
1735,10/12/2017,positive,9.18572E+17,1
1736,10/13/2017,negative,9.18631E+17,4
1737,10/13/2017,negative,9.18795E+17,2
1738,10/13/2017,negative,9.18796E+17,2
1739,10/13/2017,negative,9.18797E+17,2
1740,10/13/2017,negative,9.18806E+17,3
1741,10/13/2017,negative,9.18809E+17,1
1742,10/13/2017,negative,9.18901E+17,2
1743,10/13/2017,positive,9.18647E+17,2
1744,10/13/2017,positive,9.18795E+17,1
1745,10/13/2017,positive,9.18797E+17,1
1746,10/13/2017,positive,9.18809E+17,2
1747,10/13/2017,positive,9.18877E+17,3
1748,10/13/2017,positive,9.18895E+17,1
1749,10/14/2017,negative,9.19009E+17,2
1750,10/14/2017,positive,9.19003E+17,2
1751,10/14/2017,positive,9.19008E+17,2
1752,10/14/2017,positive,9.19013E+17,4
1753,10/14/2017,positive,9.19158E+17,1
1754,10/14/2017,positive,9.19159E+17,1
1755,10/14/2017,positive,9.19161E+17,1
1756,10/14/2017,positive,9.19163E+17,2
1757,10/14/2017,positive,9.19314E+17,2
1758,10/15/2017,negative,9.19555E+17,1
1759,10/15/2017,positive,9.19555E+17,2
1760,10/15/2017,positive,9.1956E+17,2
1761,10/16/2017,negative,9.19901E+17,1
1762,10/16/2017,negative,9.19908E+17,1
1763,10/16/2017,negative,9.19914E+17,1
1764,10/16/2017,positive,9.19728E+17,1
1765,10/16/2017,positive,9.199E+17,1
1766,10/16/2017,positive,9.19901E+17,1
1767,10/16/2017,positive,9.1991E+17,2
1768,10/16/2017,positive,9.2007E+17,5
1769,10/17/2017,negative,9.20407E+17,4
1770,10/17/2017,negative,9.20408E+17,1
1771,10/17/2017,positive,9.20268E+17,2
1772,10/17/2017,positive,9.20323E+17,1
1773,10/17/2017,positive,9.20364E+17,3
1774,10/17/2017,positive,9.20426E+17,1
1775,10/18/2017,negative,9.20596E+17,1
1776,10/18/2017,negative,9.20605E+17,1
1777,10/18/2017,negative,9.20607E+17,1
1778,10/18/2017,negative,9.20612E+17,2
1779,10/18/2017,negative,9.20668E+17,2
1780,10/18/2017,negative,9.20733E+17,2
1781,10/18/2017,negative,9.20795E+17,1
1782,10/18/2017,positive,9.20451E+17,3
1783,10/18/2017,positive,9.20475E+17,3
1784,10/18/2017,positive,9.20596E+17,1
1785,10/18/2017,positive,9.20605E+17,1
1786,10/18/2017,positive,9.20607E+17,1
1787,10/18/2017,positive,9.20646E+17,3
1788,10/18/2017,positive,9.20696E+17,3
1789,10/18/2017,positive,9.20716E+17,2
1790,10/18/2017,positive,9.20752E+17,1
1791,10/18/2017,positive,9.20776E+17,1
1792,10/18/2017,positive,9.20795E+17,3
1793,10/19/2017,negative,9.20848E+17,1
1794,10/19/2017,negative,9.20972E+17,1
1795,10/19/2017,negative,9.20982E+17,1
1796,10/19/2017,positive,9.20848E+17,1
1797,10/19/2017,positive,9.20966E+17,1
1798,10/19/2017,positive,9.21114E+17,1
1799,10/20/2017,negative,9.2119E+17,1
1800,10/20/2017,negative,9.21208E+17,3
1801,10/20/2017,negative,9.21323E+17,3
1802,10/20/2017,positive,9.2119E+17,2
1803,10/20/2017,positive,9.2121E+17,4
1804,10/20/2017,positive,9.21243E+17,1
1805,10/20/2017,positive,9.21319E+17,1
1806,10/20/2017,positive,9.21323E+17,2
1807,10/20/2017,positive,9.21444E+17,1
1808,10/20/2017,positive,9.21449E+17,2
1809,10/20/2017,positive,9.21484E+17,1
1810,10/20/2017,positive,9.21525E+17,3
1811,10/21/2017,negative,9.21709E+17,2
1812,10/21/2017,negative,9.21726E+17,1
1813,10/21/2017,negative,9.21781E+17,1
1814,10/21/2017,negative,9.2183E+17,1
1815,10/21/2017,negative,9.21849E+17,1
1816,10/21/2017,negative,9.21872E+17,1
1817,10/21/2017,positive,9.21723E+17,1
1818,10/21/2017,positive,9.21781E+17,3
1819,10/21/2017,positive,9.21888E+17,1
1820,10/22/2017,negative,9.22071E+17,1
1821,10/22/2017,negative,9.22072E+17,5
1822,10/22/2017,positive,9.2189E+17,1
1823,10/22/2017,positive,9.21891E+17,3
1824,10/22/2017,positive,9.22068E+17,1
1825,10/23/2017,negative,9.22428E+17,1
1826,10/23/2017,negative,9.22431E+17,1
1827,10/23/2017,negative,9.22603E+17,2
1828,10/23/2017,positive,9.22428E+17,3
1829,10/23/2017,positive,9.2244E+17,1
1830,10/24/2017,negative,9.22798E+17,1
1831,10/24/2017,negative,9.228E+17,2
1832,10/24/2017,negative,9.22818E+17,1
1833,10/24/2017,negative,9.22828E+17,2
1834,10/24/2017,positive,9.22798E+17,1
1835,10/24/2017,positive,9.228E+17,2
1836,10/24/2017,positive,9.22818E+17,1
1837,10/24/2017,positive,9.2283E+17,2
1838,10/24/2017,positive,9.22834E+17,1
1839,10/24/2017,positive,9.22903E+17,1
1840,10/24/2017,positive,9.22951E+17,3
1841,10/25/2017,negative,9.23148E+17,1
1842,10/25/2017,negative,9.23149E+17,2
1843,10/25/2017,negative,9.2315E+17,1
1844,10/25/2017,negative,9.23151E+17,1
1845,10/25/2017,negative,9.23166E+17,1
1846,10/25/2017,positive,9.23148E+17,2
1847,10/25/2017,positive,9.2315E+17,2
1848,10/25/2017,positive,9.23151E+17,3
1849,10/25/2017,positive,9.23166E+17,1
1850,10/25/2017,positive,9.23213E+17,1
1851,10/25/2017,positive,9.23238E+17,3
1852,10/25/2017,positive,9.23269E+17,3
1853,10/25/2017,positive,9.23277E+17,1
1854,10/25/2017,positive,9.23313E+17,4
1855,10/25/2017,positive,9.2332E+17,1
1856,10/26/2017,negative,9.23552E+17,2
1857,10/26/2017,negative,9.23553E+17,3
1858,10/26/2017,negative,9.23558E+17,1
1859,10/26/2017,negative,9.23663E+17,1
1860,10/26/2017,positive,9.2336E+17,1
1861,10/26/2017,positive,9.23392E+17,1
1862,10/26/2017,positive,9.23546E+17,1
1863,10/26/2017,positive,9.23547E+17,1
1864,10/26/2017,positive,9.23552E+17,3
1865,10/26/2017,positive,9.23553E+17,2
1866,10/26/2017,positive,9.23558E+17,1
1867,10/26/2017,positive,9.23663E+17,1
1868,10/27/2017,negative,9.23721E+17,3
1869,10/27/2017,negative,9.23906E+17,3
1870,10/27/2017,negative,9.23977E+17,1
1871,10/27/2017,negative,9.24011E+17,1
1872,10/27/2017,negative,9.24022E+17,1
1873,10/27/2017,positive,9.23721E+17,2
1874,10/27/2017,positive,9.23867E+17,2
1875,10/27/2017,positive,9.23867E+17,2
1876,10/27/2017,positive,9.23869E+17,1
1877,10/27/2017,positive,9.23871E+17,4
1878,10/27/2017,positive,9.23877E+17,1
1879,10/27/2017,positive,9.23895E+17,4
1880,10/27/2017,positive,9.23906E+17,1
1881,10/27/2017,positive,9.23921E+17,1
1882,10/27/2017,positive,9.23925E+17,1
1883,10/27/2017,positive,9.23977E+17,1
1884,10/27/2017,positive,9.24056E+17,1
1885,10/28/2017,negative,9.24252E+17,2
1886,10/28/2017,negative,9.24383E+17,1
1887,10/28/2017,negative,9.24383E+17,1
1888,10/28/2017,negative,9.244E+17,3
1889,10/28/2017,positive,9.2425E+17,2
1890,10/28/2017,positive,9.24252E+17,2
1891,10/28/2017,positive,9.24397E+17,3
1892,10/29/2017,negative,9.24635E+17,3
1893,10/29/2017,negative,9.24638E+17,1
1894,10/29/2017,negative,9.24639E+17,4
1895,10/29/2017,negative,9.24641E+17,1
1896,10/29/2017,positive,9.24625E+17,1
1897,10/29/2017,positive,9.24635E+17,1
1898,10/29/2017,positive,9.24638E+17,1
1899,10/29/2017,positive,9.24641E+17,1
1900,10/29/2017,positive,9.24649E+17,2
1901,10/30/2017,negative,9.25006E+17,2
1902,10/30/2017,negative,9.25006E+17,1
1903,10/30/2017,positive,9.24967E+17,1
1904,10/30/2017,positive,9.25006E+17,1
1905,10/31/2017,negative,9.25334E+17,2
1906,10/31/2017,negative,9.25336E+17,1
1907,10/31/2017,negative,9.25337E+17,1
1908,10/31/2017,negative,9.25363E+17,1
1909,10/31/2017,negative,9.25364E+17,3
1910,10/31/2017,negative,9.25373E+17,2
1911,10/31/2017,negative,9.25475E+17,2
1912,10/31/2017,negative,9.25497E+17,1
1913,10/31/2017,positive,9.25336E+17,1
1914,10/31/2017,positive,9.25364E+17,1
1915,10/31/2017,positive,9.25373E+17,1
1916,10/31/2017,positive,9.25389E+17,1
1917,10/31/2017,positive,9.25394E+17,2
1918,10/31/2017,positive,9.25425E+17,1
1919,10/31/2017,positive,9.25475E+17,1
1920,10/31/2017,positive,9.25491E+17,2
1921,11/1/2017,negative,9.25533E+17,1
1922,11/1/2017,negative,9.25687E+17,1
1923,11/1/2017,negative,9.25689E+17,2
1924,11/1/2017,negative,9.25739E+17,1
1925,11/1/2017,negative,9.25806E+17,5
1926,11/1/2017,negative,9.25818E+17,1
1927,11/1/2017,negative,9.25833E+17,2
1928,11/1/2017,negative,9.25861E+17,1
1929,11/1/2017,positive,9.25534E+17,2
1930,11/1/2017,positive,9.25685E+17,2
1931,11/1/2017,positive,9.25687E+17,3
1932,11/1/2017,positive,9.25689E+17,1
1933,11/1/2017,positive,9.25739E+17,2
1934,11/1/2017,positive,9.2574E+17,1
1935,11/1/2017,positive,9.25806E+17,2
1936,11/1/2017,positive,9.25818E+17,2
1937,11/1/2017,positive,9.25833E+17,2
1938,11/1/2017,positive,9.25846E+17,1
1939,11/2/2017,negative,9.25908E+17,3
1940,11/2/2017,negative,9.25931E+17,5
1941,11/2/2017,negative,9.26055E+17,4
1942,11/2/2017,positive,9.25908E+17,2
1943,11/2/2017,positive,9.2591E+17,1
1944,11/2/2017,positive,9.25913E+17,2
1945,11/2/2017,positive,9.25917E+17,3
1946,11/2/2017,positive,9.25926E+17,2
1947,11/2/2017,positive,9.25931E+17,1
1948,11/2/2017,positive,9.26054E+17,1
1949,11/2/2017,positive,9.26055E+17,2
1950,11/2/2017,positive,9.2614E+17,1
1951,11/2/2017,positive,9.26155E+17,1
1952,11/2/2017,positive,9.26158E+17,1
1953,11/2/2017,positive,9.26177E+17,2
1954,11/2/2017,positive,9.26216E+17,3
1955,11/3/2017,negative,9.26248E+17,3
1956,11/3/2017,negative,9.2625E+17,3
1957,11/3/2017,negative,9.26259E+17,2
1958,11/3/2017,negative,9.26402E+17,1
1959,11/3/2017,negative,9.26403E+17,2
1960,11/3/2017,negative,9.26405E+17,1
1961,11/3/2017,negative,9.26406E+17,1
1962,11/3/2017,negative,9.26416E+17,4
1963,11/3/2017,negative,9.26418E+17,1
1964,11/3/2017,negative,9.2642E+17,3
1965,11/3/2017,negative,9.26422E+17,1
1966,11/3/2017,negative,9.26456E+17,1
1967,11/3/2017,negative,9.26456E+17,2
1968,11/3/2017,negative,9.26482E+17,2
1969,11/3/2017,negative,9.26493E+17,1
1970,11/3/2017,positive,9.26239E+17,3
1971,11/3/2017,positive,9.26259E+17,2
1972,11/3/2017,positive,9.2626E+17,1
1973,11/3/2017,positive,9.26406E+17,2
1974,11/3/2017,positive,9.26418E+17,2
1975,11/3/2017,positive,9.2642E+17,1
1976,11/3/2017,positive,9.26456E+17,1
1977,11/3/2017,positive,9.26456E+17,2
1978,11/3/2017,positive,9.26581E+17,2
1979,11/4/2017,positive,9.26647E+17,5
1980,11/4/2017,positive,9.26708E+17,2
1981,11/4/2017,positive,9.26784E+17,2
1982,11/4/2017,positive,9.26794E+17,2
1983,11/5/2017,positive,9.26973E+17,1
1984,11/5/2017,positive,9.27007E+17,1
1985,11/5/2017,positive,9.27059E+17,1
1986,11/5/2017,positive,9.27075E+17,2
1987,11/5/2017,positive,9.27077E+17,1
1988,11/6/2017,negative,9.27397E+17,1
1989,11/6/2017,negative,9.27645E+17,1
1990,11/6/2017,negative,9.27673E+17,1
1991,11/6/2017,positive,9.27397E+17,2
1992,11/6/2017,positive,9.27646E+17,2
1993,11/6/2017,positive,9.27649E+17,2
1994,11/6/2017,positive,9.27673E+17,2
1995,11/7/2017,negative,9.27847E+17,1
1996,11/7/2017,negative,9.27851E+17,5
1997,11/7/2017,negative,9.27851E+17,1
1998,11/7/2017,negative,9.27852E+17,3
1999,11/7/2017,positive,9.27803E+17,3
2000,11/7/2017,positive,9.27844E+17,2
2001,11/7/2017,positive,9.27847E+17,2
2002,11/7/2017,positive,9.27851E+17,1
2003,11/7/2017,positive,9.27906E+17,2
2004,11/7/2017,positive,9.28017E+17,1
2005,11/8/2017,negative,9.28075E+17,1
2006,11/8/2017,negative,9.28098E+17,2
2007,11/8/2017,negative,9.28098E+17,2
2008,11/8/2017,negative,9.28268E+17,1
2009,11/8/2017,negative,9.2828E+17,4
2010,11/8/2017,positive,9.28065E+17,3
2011,11/8/2017,positive,9.28075E+17,3
2012,11/8/2017,positive,9.28097E+17,3
2013,11/8/2017,positive,9.28098E+17,1
2014,11/8/2017,positive,9.28106E+17,2
2015,11/8/2017,positive,9.28268E+17,2
2016,11/8/2017,positive,9.28286E+17,3
2017,11/8/2017,positive,9.28326E+17,2
2018,11/9/2017,negative,9.28769E+17,5
2019,11/9/2017,positive,9.2852E+17,5
2020,11/9/2017,positive,9.28623E+17,1
2021,11/9/2017,positive,9.28769E+17,3
2022,11/9/2017,positive,9.2877E+17,3
2023,11/10/2017,positive,9.28794E+17,2
2024,11/10/2017,positive,9.28918E+17,5
2025,11/10/2017,positive,9.28927E+17,3
2026,11/10/2017,positive,9.28932E+17,3
2027,11/10/2017,positive,9.2897E+17,1
2028,11/11/2017,positive,9.29321E+17,5
2029,11/11/2017,positive,9.29492E+17,1
2030,11/12/2017,negative,9.29503E+17,2
2031,11/12/2017,negative,9.29504E+17,4
2032,11/12/2017,negative,9.2951E+17,3
2033,11/12/2017,negative,9.29511E+17,3
2034,11/12/2017,positive,9.29503E+17,2
2035,11/12/2017,positive,9.29504E+17,2
2036,11/12/2017,positive,9.29511E+17,1
2037,11/12/2017,positive,9.29655E+17,1
2038,11/12/2017,positive,9.2967E+17,2
2039,11/12/2017,positive,9.29718E+17,1
2040,11/13/2017,negative,9.30089E+17,2
2041,11/13/2017,positive,9.3005E+17,2
2042,11/13/2017,positive,9.30051E+17,2
2043,11/13/2017,positive,9.30087E+17,2
2044,11/13/2017,positive,9.30089E+17,3
2045,11/14/2017,negative,9.30346E+17,1
2046,11/14/2017,positive,9.30259E+17,2
2047,11/14/2017,positive,9.30301E+17,3
2048,11/14/2017,positive,9.30304E+17,1
2049,11/14/2017,positive,9.30306E+17,3
2050,11/14/2017,positive,9.30346E+17,3
2051,11/14/2017,positive,9.30363E+17,4
2052,11/14/2017,positive,9.3049E+17,1
2053,11/15/2017,negative,9.30749E+17,3
2054,11/15/2017,negative,9.30751E+17,1
2055,11/15/2017,negative,9.30837E+17,2
2056,11/15/2017,negative,9.30838E+17,1
2057,11/15/2017,negative,9.30841E+17,6
2058,11/15/2017,positive,9.30657E+17,2
2059,11/15/2017,positive,9.30743E+17,2
2060,11/15/2017,positive,9.30743E+17,1
2061,11/15/2017,positive,9.30744E+17,1
2062,11/15/2017,positive,9.30745E+17,2
2063,11/15/2017,positive,9.30747E+17,2
2064,11/15/2017,positive,9.30751E+17,1
2065,11/15/2017,positive,9.30752E+17,1
2066,11/15/2017,positive,9.30816E+17,2
2067,11/15/2017,positive,9.30837E+17,2
2068,11/15/2017,positive,9.30838E+17,1
2069,11/16/2017,negative,9.30982E+17,2
2070,11/16/2017,negative,9.31224E+17,1
2071,11/16/2017,positive,9.31122E+17,2
2072,11/16/2017,positive,9.31123E+17,1
2073,11/16/2017,positive,9.31255E+17,2
2074,11/17/2017,negative,9.31358E+17,1
2075,11/17/2017,negative,9.3136E+17,1
2076,11/17/2017,negative,9.31538E+17,3
2077,11/17/2017,positive,9.31356E+17,2
2078,11/17/2017,positive,9.3136E+17,1
2079,11/17/2017,positive,9.31469E+17,3
2080,11/17/2017,positive,9.31538E+17,1
2081,11/17/2017,positive,9.31662E+17,2
2082,11/18/2017,negative,9.31878E+17,3
2083,11/18/2017,positive,9.31685E+17,2
2084,11/18/2017,positive,9.31878E+17,1
2085,11/18/2017,positive,9.31882E+17,3
2086,11/18/2017,positive,9.31882E+17,2
2087,11/19/2017,negative,9.32389E+17,3
2088,11/19/2017,negative,9.32392E+17,1
2089,11/19/2017,negative,9.32397E+17,1
2090,11/19/2017,positive,9.32389E+17,2
2091,11/19/2017,positive,9.32397E+17,1
2092,11/20/2017,negative,9.3242E+17,3
2093,11/20/2017,negative,9.32434E+17,2
2094,11/20/2017,negative,9.32571E+17,1
2095,11/20/2017,positive,9.32434E+17,1
2096,11/20/2017,positive,9.32571E+17,1
2097,11/20/2017,positive,9.32578E+17,2
2098,11/21/2017,positive,9.33039E+17,1
2099,11/21/2017,positive,9.33105E+17,2
2100,11/22/2017,negative,9.3328E+17,3
2101,11/22/2017,negative,9.33282E+17,2
2102,11/22/2017,negative,9.33286E+17,3
2103,11/22/2017,negative,9.33302E+17,1
2104,11/22/2017,negative,9.33319E+17,1
2105,11/22/2017,positive,9.33282E+17,1
2106,11/22/2017,positive,9.33286E+17,2
2107,11/22/2017,positive,9.33292E+17,3
2108,11/22/2017,positive,9.33302E+17,2
2109,11/22/2017,positive,9.33444E+17,1
2110,11/22/2017,positive,9.33446E+17,1
2111,11/23/2017,negative,9.33837E+17,3
2112,11/23/2017,positive,9.33517E+17,1
2113,11/23/2017,positive,9.33659E+17,5
2114,11/23/2017,positive,9.33659E+17,1
2115,11/23/2017,positive,9.33663E+17,1
2116,11/23/2017,positive,9.33721E+17,1
2117,11/23/2017,positive,9.33831E+17,4
2118,11/23/2017,positive,9.33837E+17,1
2119,11/24/2017,negative,9.34026E+17,3
2120,11/24/2017,negative,9.3403E+17,2
2121,11/24/2017,negative,9.34032E+17,1
2122,11/24/2017,negative,9.34081E+17,6
2123,11/24/2017,negative,9.34132E+17,3
2124,11/24/2017,positive,9.33917E+17,1
2125,11/24/2017,positive,9.33919E+17,2
2126,11/24/2017,positive,9.33922E+17,1
2127,11/24/2017,positive,9.3403E+17,1
2128,11/24/2017,positive,9.34032E+17,1
2129,11/24/2017,positive,9.34081E+17,1
2130,11/24/2017,positive,9.34132E+17,3
2131,11/24/2017,positive,9.3419E+17,2
2132,11/25/2017,negative,9.34539E+17,3
2133,11/25/2017,negative,9.34542E+17,1
2134,11/25/2017,negative,9.34552E+17,2
2135,11/25/2017,negative,9.34564E+17,1
2136,11/25/2017,positive,9.34507E+17,3
2137,11/25/2017,positive,9.34539E+17,2
2138,11/25/2017,positive,9.34552E+17,1
2139,11/25/2017,positive,9.34564E+17,2
2140,11/26/2017,negative,9.34782E+17,7
2141,11/26/2017,negative,9.34792E+17,2
2142,11/26/2017,negative,9.34897E+17,3
2143,11/26/2017,positive,9.34782E+17,1
2144,11/26/2017,positive,9.34792E+17,3
2145,11/26/2017,positive,9.34897E+17,2
2146,11/27/2017,negative,9.35147E+17,5
2147,11/27/2017,negative,9.3515E+17,1
2148,11/27/2017,positive,9.34962E+17,4
2149,11/27/2017,positive,9.35147E+17,3
2150,11/27/2017,positive,9.3515E+17,1
2151,11/27/2017,positive,9.35152E+17,7
2152,11/28/2017,negative,9.3549E+17,3
2153,11/28/2017,negative,9.35494E+17,2
2154,11/28/2017,negative,9.35513E+17,4
2155,11/28/2017,positive,9.3534E+17,1
2156,11/28/2017,positive,9.3534E+17,1
2157,11/28/2017,positive,9.35494E+17,6
2158,11/28/2017,positive,9.35494E+17,1
2159,11/28/2017,positive,9.35495E+17,2
2160,11/28/2017,positive,9.35495E+17,4
2161,11/28/2017,positive,9.35496E+17,4
2162,11/28/2017,positive,9.35513E+17,2
2163,11/28/2017,positive,9.35546E+17,1
2164,11/28/2017,positive,9.35641E+17,2
2165,11/28/2017,positive,9.35656E+17,1
2166,11/29/2017,negative,9.35686E+17,4
2167,11/29/2017,negative,9.35701E+17,2
2168,11/29/2017,negative,9.35838E+17,3
2169,11/29/2017,negative,9.35845E+17,2
2170,11/29/2017,negative,9.35875E+17,2
2171,11/29/2017,negative,9.35881E+17,1
2172,11/29/2017,negative,9.36006E+17,1
2173,11/29/2017,positive,9.35686E+17,2
2174,11/29/2017,positive,9.35712E+17,3
2175,11/29/2017,positive,9.35713E+17,2
2176,11/29/2017,positive,9.35714E+17,3
2177,11/29/2017,positive,9.35838E+17,1
2178,11/29/2017,positive,9.35842E+17,4
2179,11/29/2017,positive,9.35845E+17,2
2180,11/29/2017,positive,9.35883E+17,1
2181,11/29/2017,positive,9.3594E+17,3
2182,11/29/2017,positive,9.36006E+17,3
2183,11/29/2017,positive,9.36014E+17,2
2184,11/30/2017,negative,9.36038E+17,3
2185,11/30/2017,negative,9.36038E+17,1
2186,11/30/2017,negative,9.36052E+17,2
2187,11/30/2017,negative,9.36058E+17,2
2188,11/30/2017,negative,9.36204E+17,2
2189,11/30/2017,negative,9.36207E+17,3
2190,11/30/2017,negative,9.36209E+17,3
2191,11/30/2017,negative,9.3626E+17,2
2192,11/30/2017,positive,9.36032E+17,5
2193,11/30/2017,positive,9.36038E+17,1
2194,11/30/2017,positive,9.36038E+17,1
2195,11/30/2017,positive,9.3604E+17,3
2196,11/30/2017,positive,9.36204E+17,2
2197,11/30/2017,positive,9.3622E+17,4
2198,11/30/2017,positive,9.3626E+17,2
2199,11/30/2017,positive,9.36316E+17,2
2200,11/30/2017,positive,9.36339E+17,3
2201,12/1/2017,negative,9.36437E+17,3
2202,12/1/2017,negative,9.36551E+17,3
2203,12/1/2017,negative,9.36554E+17,4
2204,12/1/2017,negative,9.36556E+17,1
2205,12/1/2017,negative,9.36688E+17,2
2206,12/1/2017,positive,9.36394E+17,2
2207,12/1/2017,positive,9.36395E+17,2
2208,12/1/2017,positive,9.36437E+17,1
2209,12/1/2017,positive,9.36556E+17,3
2210,12/1/2017,positive,9.36647E+17,1
2211,12/1/2017,positive,9.36688E+17,2
2212,12/1/2017,positive,9.36714E+17,1
2213,12/2/2017,negative,9.36942E+17,1
2214,12/2/2017,negative,9.37007E+17,5
2215,12/2/2017,positive,9.36942E+17,4
2216,12/2/2017,positive,9.37007E+17,1
2217,12/2/2017,positive,9.37066E+17,1
2218,12/3/2017,negative,9.37141E+17,3
2219,12/3/2017,negative,9.37143E+17,2
2220,12/3/2017,negative,9.37145E+17,4
2221,12/3/2017,negative,9.37279E+17,2
2222,12/3/2017,negative,9.3728E+17,1
2223,12/3/2017,negative,9.37287E+17,2
2224,12/3/2017,negative,9.37297E+17,1
2225,12/3/2017,negative,9.37301E+17,2
2226,12/3/2017,negative,9.37306E+17,4
